Collision Id,Report Number,Report Version,Is Preliminary,NCIC Code,Crash Date Time,Crash Time Description,Beat,City Id,City Code,City Name,County Code,City Is Active,City Is Incorporated,Collision Type Code,Collision Type Description,Collision Type Other Desc,Day Of Week,DispatchNotified,HasPhotographs,HitRun,IsAttachmentsMailed,IsDeleted,IsHighwayRelated,IsTowAway,JudicialDistrict,MotorVehicleInvolvedWithCode,MotorVehicleInvolvedWithDesc,MotorVehicleInvolvedWithOtherDesc,NumberInjured,NumberKilled,Weather 1,Weather 2,Road Condition 1,Road Condition 2,Special Condition,LightingCode,LightingDescription,Latitude,Longitude,MilepostDirection,MilepostDistance,MilepostMarker,MilepostUnitOfMeasure,PedestrianActionCode,PedestrianActionDesc,PreparedDate,Primary Collision Factor Code,Primary Collision Factor Violation,PrimaryCollisionFactorIsCited,PrimaryCollisionPartyNumber,PrimaryRoad,ReportingDistrict,ReportingDistrictCode,ReviewedDate,RoadwaySurfaceCode,SecondaryDirection,SecondaryDistance,SecondaryRoad,SecondaryUnitOfMeasure,SketchDesc,TrafficControlDeviceCode,CreatedDate,ModifiedDate,IsCountyRoad,IsFreeway,CHP555Version,IsAdditonalObjectStruck,NotificationDate,NotificationTimeDescription,HasDigitalMediaFiles,EvidenceNumber,IsLocationReferToNarrative,IsAOIOneSameAsLocation
2624401,220210916,2,False,3801,3/31/2022 4:00:00 PM,1600,3H11D,1227,3801,San Francisco,38,True,True,B,SIDE SWIPE,,Thursday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,E,IN ROAD - INCLUDES SHOULDER,,A,21950,,1,41 LEESE ST,INGLE,,,A,,,PARK ST,,,D,7/25/2024 7:33:07 PM,1/28/2025 4:02:50 PM,,,2,,,,,,,
2623941,220129232,2,False,3801,2/25/2022 5:28:00 PM,1728,3H11D,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Friday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,B,DUSK-DAWN,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,OCEAN AV,INGLE,,,A,,,MISSION ST,,,A,7/25/2024 7:32:29 PM,1/28/2025 4:02:22 PM,,,2,,,,,,,
2623873,220128886,2,False,3801,2/25/2022 4:00:00 PM,1600,3C13D,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Friday,,,F,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,EVANS AV,BAYVI,,,A,,,NEWHALL ST,,,D,7/25/2024 7:32:23 PM,1/28/2025 4:02:17 PM,,,2,,,,,,,
2623871,220128648,2,False,3801,2/25/2022 2:25:00 PM,1425,3B5C,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Friday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,D,CROSSING - NOT IN CROSSWALK,,A,21955,,1,HOWARD ST,SOUTH,,,A,E,143,8TH ST,F,,D,7/25/2024 7:32:23 PM,1/28/2025 4:02:17 PM,,,2,,,,,,,
2623870,220135803,2,False,3801,2/28/2022 6:16:00 PM,1816,15,1227,3801,San Francisco,38,True,True,B,SIDE SWIPE,,Monday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,D,CROSSING - NOT IN CROSSWALK,,A,21954A,,1,OCEAN AV,TARAV,,,A,,,SYLVAN DR,,,D,7/25/2024 7:32:23 PM,1/28/2025 4:02:17 PM,,,2,,,,,,,
2623867,220133186,2,False,3801,2/27/2022 4:47:00 PM,1647,3H13D,1227,3801,San Francisco,38,True,True,,,,Sunday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,MISSION ST,INGLE,,,A,,,PRECITA AV,,,A,7/25/2024 7:32:23 PM,1/28/2025 4:02:17 PM,,,2,,,,,,,
2623441,220206498,2,False,3801,3/29/2022 8:20:00 PM,2020,3E15D,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Tuesday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,OTHER,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,EDDY ST,NORTH,,,A,E,15,FILLMORE ST,F,,A,7/25/2024 7:31:25 PM,1/28/2025 4:01:51 PM,,,2,,,,,,,
2623436,220138528,2,False,3801,3/1/2022 8:03:00 PM,2003,B2,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Tuesday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21456A,,2,HARRISON ST,SOUTH,,,A,,,3RD AV,,,A,7/25/2024 7:31:25 PM,1/28/2025 4:01:50 PM,,,2,,,,,,,
2623434,220141004,2,False,3801,3/2/2022 6:27:00 PM,1827,3E14D,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Wednesday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,,,,A,21954A,,1,EDDY ST,NORTH,,,A,W,315,GOUGH ST,F,,D,7/25/2024 7:31:25 PM,1/28/2025 4:01:50 PM,,,2,,,,,,,
2623427,220153407,2,False,3801,3/7/2022 9:54:00 PM,2154,3I16E,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Monday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,D,CROSSING - NOT IN CROSSWALK,,C,,,,JUNIPERO SERRA,TARAV,,,A,,,19TH AV,,,A,7/25/2024 7:31:24 PM,1/28/2025 4:01:49 PM,,,2,,,,,,,
2623421,220148878,2,False,3801,3/5/2022 10:12:00 PM,2212,E1,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Saturday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21453D,,1,FRANKLIN ST,NORTH,,,A,,,FELL ST,,,A,7/25/2024 7:31:24 PM,1/28/2025 4:01:49 PM,,,2,,,,,,,
2621870,220089294,2,False,3801,2/9/2022 7:07:00 AM,0707,3B14A,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Wednesday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,,,,D,,,1,MARKET ST,SOUTH,,,A,,,GOUGH ST,,,A,7/25/2024 7:29:04 PM,1/28/2025 4:00:10 PM,,,2,,,,,,,
2621869,220132843,2,False,3801,2/27/2022 2:13:00 PM,1413,4B3G,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Sunday,,,,,False,False,True,,B,PEDESTRIAN,,8,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,F,NOT IN ROAD,,A,22106,,1,IRVING ST,,,,A,W,113,8TH ST,F,,D,7/25/2024 7:29:03 PM,1/28/2025 4:00:10 PM,,,2,,,,,,,
2621850,220197063,2,False,3801,3/25/2022 5:00:00 PM,1700,3C14D,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Friday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,MENSELL ST,BAYVI,,,A,,,BRUSSELS ST,,,A,7/25/2024 7:29:02 PM,1/28/2025 4:00:09 PM,,,2,,,,,,,
2621848,220163763,2,False,3801,3/11/2022 11:04:00 PM,2304,3J15E,1227,3801,San Francisco,38,True,True,C,REAR END,,Friday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,D,CROSSING - NOT IN CROSSWALK,,A,21955,,1,LEAVENWORTH ST,TENDE,,,A,S,94,EDDY ST,F,,D,7/25/2024 7:29:02 PM,1/28/2025 4:00:08 PM,,,2,,,,,,,
2621843,220138829,2,False,3801,3/2/2022 1:23:00 AM,0123,1,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Wednesday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,E,IN ROAD - INCLUDES SHOULDER,,A,21954,,1,MISSION ST,SOUTH,,,A,,,NEW MONTGOMERY ST,,,D,7/25/2024 7:29:01 PM,1/28/2025 4:00:08 PM,,,2,,,,,,,
2621839,220160468,2,False,3801,3/10/2022 5:42:00 PM,1742,3C15D,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Thursday,,,F,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,D,CROSSING - NOT IN CROSSWALK,,A,21955,,1,3RD ST,BAYVI,,,A,S,22,UNDERWOOD AV,F,,A,7/25/2024 7:29:01 PM,1/28/2025 4:00:08 PM,,,2,,,,,,,
2621836,220169589,2,False,3801,3/14/2022 4:02:00 PM,1602,3I13D,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Monday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,43RD AV,TARAV,,,A,,,LINCOLN WY,,,A,7/25/2024 7:29:01 PM,1/28/2025 4:00:08 PM,,,2,,,,,,,
2621833,220150748,2,False,3801,3/6/2022 8:52:00 PM,2052,3H15D,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Sunday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,GENEVA AV,INGLE,,,A,,,SAN JOSE AV,,,A,7/25/2024 7:29:00 PM,1/28/2025 4:00:07 PM,,,2,,,,,,,
2621831,220166290,2,False,3801,3/13/2022 3:56:00 AM,0356,3B15E,1227,3801,San Francisco,38,True,True,D,BROADSIDE,,Sunday,,,F,,False,False,False,,C,OTHER MOTOR VEHICLE,,1,0,RAINING,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,,,,A,21801A,,1,2ND ST,SOUTH,,,B,,,CLEMENTINA ST,,,D,7/25/2024 7:29:00 PM,1/28/2025 4:00:07 PM,,,2,,,,,,,
2621826,220159314,2,False,3801,3/10/2022 9:27:00 AM,0927,4B1B,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Thursday,,,,,False,False,False,,B,PEDESTRIAN,,0,1,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,D,21950B,,1,FILLMORE ST,TRAFF,,,A,N,14,CHESTNUT ST,F,,A,7/25/2024 7:29:00 PM,1/28/2025 4:00:07 PM,,,2,,,,,,,
2621825,220188222,2,False,3801,3/22/2022 1:09:00 PM,1309,3E4C,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Tuesday,,,,,False,False,False,,B,PEDESTRIAN,,2,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950,,1,OCTAVIA ST,NORTH,,,A,S,15,PACIFIC AV,F,,A,7/25/2024 7:29:00 PM,1/28/2025 4:00:07 PM,,,2,,,,,,,
2639858,220229763,2,False,3801,4/8/2022 9:10:00 AM,0910,3H11A,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Friday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,PERSIA AV,INGLE,,,A,,,NAPLES ST,,,A,7/25/2024 7:55:02 PM,1/28/2025 4:19:58 PM,,,2,,,,,,,
2639856,220230500,2,False,3801,4/8/2022 1:35:00 PM,1335,3E44C,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Friday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,JACKSON ST,NORTH,,,A,,,SCOTT ST,,,A,7/25/2024 7:55:02 PM,1/28/2025 4:19:58 PM,,,2,,,,,,,
2639835,220300395,2,False,3801,5/8/2022 4:54:00 AM,0454,3B14,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Sunday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21453B,,1,MARKET ST,PARK,,,A,,,GUERRERO ST,,,A,7/25/2024 7:55:00 PM,1/28/2025 4:19:57 PM,,,2,,,,,,,
2639834,220299556,2,False,3801,5/7/2022 5:42:00 PM,1742,2CAR,1227,3801,San Francisco,38,True,True,A,HEAD-ON,,Saturday,,,,,False,False,False,,,,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,37.748983,-122.445646,,,,,E,IN ROAD - INCLUDES SHOULDER,,A,,,1,TWIN PEAKS BL,PARK,,,A,,,TWIN PEAKS BL 891,,,D,7/25/2024 7:55:00 PM,1/28/2025 4:19:57 PM,,,2,,,,,,,
2639829,220294114N,2,False,3801,5/5/2022 12:37:00 PM,1237,3D1C,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Thursday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,E,IN ROAD - INCLUDES SHOULDER,,A,21955,,1,TREAT AV,MISSI,,,A,S,3,23RD ST,F,,A,7/25/2024 7:54:59 PM,1/28/2025 4:19:56 PM,,,2,,,,,,,
2639800,220249131,2,False,3801,4/16/2022 1:48:00 PM,1348,104,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Saturday,,,,,False,False,True,,B,PEDESTRIAN,,1,0,CLOUDY,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,D,CROSSING - NOT IN CROSSWALK,,A,21954A,,1,GENEVA AV,INGLE,,,A,E,1100,PRAGUE ST,F,,D,7/25/2024 7:54:56 PM,1/28/2025 4:19:54 PM,,,2,,,,,,,
2639793,220281014,2,False,3801,4/29/2022 11:23:00 PM,2323,3B14E,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Friday,,,F,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,D,CROSSING - NOT IN CROSSWALK,,A,22350,,1,MISSION ST,SOUTH,,,A,,,6TH ST,,,A,7/25/2024 7:54:55 PM,1/28/2025 4:19:54 PM,,,2,,,,,,,
2639791,220257883,2,False,3801,4/20/2022 11:56:00 AM,1156,3B49,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Wednesday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950,,1,4TH ST,SOUTH,,,A,,,BRYANT ST,,,A,7/25/2024 7:54:55 PM,1/28/2025 4:19:54 PM,,,2,,,,,,,
2639787,220256857,2,False,3801,4/20/2022 12:45:00 AM,0045,3B14E,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Wednesday,,,F,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21453A,,1,S VAN NESS AV,SOUTH,,,A,,,MISSION ST,,,A,7/25/2024 7:54:55 PM,1/28/2025 4:19:54 PM,,,2,,,,,,,
2639783,220281086,2,False,3801,4/30/2022 12:06:00 AM,0006,3C13E,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Saturday,,,F,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,E,IN ROAD - INCLUDES SHOULDER,,A,22350,,1,LYDIA AV,BAYVI,,,A,E,28,NEWHALL ST,F,,A,7/25/2024 7:54:54 PM,1/28/2025 4:19:53 PM,,,2,,,,,,,
2639777,220279611,2,False,3801,4/29/2022 12:08:00 PM,1208,3A44C,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Friday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,PINE ST,CENTR,,,A,,,GRANT AV,,,A,7/25/2024 7:54:54 PM,1/28/2025 4:19:52 PM,,,2,,,,,,,
2638448,220239085,2,False,3801,4/12/2022 9:34:00 AM,0934,3D14A,1227,3801,San Francisco,38,True,True,H,OTHER,,Tuesday,,,,,False,False,False,,C,OTHER MOTOR VEHICLE,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,,,,A,22517,,1,POTRERO AV,MISSI,,,A,S,216,18TH ST,F,,D,7/25/2024 7:52:51 PM,1/28/2025 4:18:15 PM,,,2,,,,,,,
2637401,220194649,2,False,3801,3/22/2022 9:20:00 PM,2120,,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Tuesday,,,F,,False,False,False,,B,PEDESTRIAN,,1,0,OTHER,,OTHER* - OTHER*,,,C,DARK-STREET LIGHTS,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,,FOLSOM ST,SOUTH,,,,,,9TH ST,,,,7/25/2024 7:51:12 PM,1/28/2025 4:17:03 PM,,,2,,,,,,,
2637400,220190136,2,False,3801,3/23/2022 9:31:00 AM,0931,4B1D,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Wednesday,,,,,False,False,True,,B,PEDESTRIAN,,1,0,CLOUDY,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,PERSIA ST,TRAFF,,,A,E,14,MISSION ST,F,,A,7/25/2024 7:51:12 PM,1/28/2025 4:17:03 PM,,,2,,,,,,,
2637393,220229967,2,False,3801,4/8/2022 10:05:00 AM,1005,3A14A,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Friday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,,BROADWAY,CENTR,,,A,,,BATTERY ST,,,A,7/25/2024 7:51:11 PM,1/28/2025 4:17:02 PM,,,2,,,,,,,
2637085,220205810,2,False,3801,3/29/2022 4:01:00 PM,1601,3D12C,1227,3801,San Francisco,38,True,True,A,HEAD-ON,,Tuesday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,14TH ST,MISSI,,,A,,,MISSION ST,,,A,7/25/2024 7:50:44 PM,1/28/2025 4:16:42 PM,,,2,,,,,,,
2635868,220250746,2,False,3801,4/17/2022 11:55:00 AM,1155,3D14A,1227,3801,San Francisco,38,True,True,A,HEAD-ON,,Sunday,,,F,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,20TH ST,MISSI,,,A,,,TREAT AV,,,D,7/25/2024 7:48:55 PM,1/28/2025 4:15:22 PM,,,2,,,,,,,
2635865,220247680,2,False,3801,4/15/2022 9:39:00 PM,2139,901,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Friday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLOUDY,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,214561,,1,SUNSET BL,TARAV,,,A,N,8,NORIEGA ST,F,,A,7/25/2024 7:48:55 PM,1/28/2025 4:15:22 PM,,,2,,,,,,,
2635860,220243848,2,False,3801,4/14/2022 9:37:00 AM,0937,,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Thursday,,,M,,False,False,False,,B,PEDESTRIAN,,1,0,CLOUDY,RAINING,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,15TH ST,MISSI,,,B,,,DOLORES ST,,,A,7/25/2024 7:48:54 PM,1/28/2025 4:15:21 PM,,,2,,,,,,,
2635282,220141963,2,False,3801,3/3/2022 8:08:00 AM,0808,4B1F,1227,3801,San Francisco,38,True,True,D,BROADSIDE,,Thursday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLOUDY,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,ITALY AV,TRAFF,,,B,E,12,MOSCOW ST,F,,A,7/25/2024 7:48:04 PM,1/28/2025 4:14:42 PM,,,2,,,,,,,
2635170,220258734,2,False,3801,4/20/2022 5:19:00 PM,1719,3B14D,1227,3801,San Francisco,38,True,True,A,HEAD-ON,,Wednesday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,HOWARD ST,SOUTH,,,A,,,10TH ST,,,A,7/25/2024 7:47:53 PM,1/28/2025 4:14:34 PM,,,2,,,,,,,
2635055,220229070,2,False,3801,4/7/2022 9:46:00 PM,2146,4B3D,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Thursday,,,F,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,D,CROSSING - NOT IN CROSSWALK,,A,21955,,1,CAPP ST,TRAFF,,,A,N,126,16TH ST,F,,D,7/25/2024 7:47:43 PM,1/28/2025 4:14:27 PM,,,2,,,,,,,
2635050,220277900,2,False,3801,4/28/2022 5:00:00 PM,1700,901,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Thursday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,SAN BRUNO AV,BAYVI,,,A,,,WOOLSEY AV,,,D,7/25/2024 7:47:43 PM,1/28/2025 4:14:26 PM,,,2,,,,,,,
2633125,220271548,2,False,3801,4/26/2022 8:25:00 AM,0825,H6,1227,3801,San Francisco,38,True,True,D,BROADSIDE,,Tuesday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,WIND,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,C,CROSSING IN CROSS WALK - NOT AT INTERSECTION,,A,21952,,1,WILDE AV,INGLE,,,A,,,GOETTINGEN ST,,,D,7/25/2024 7:44:58 PM,1/28/2025 4:12:19 PM,,,2,,,,,,,
2633121,220271708,2,False,3801,4/26/2022 8:50:00 AM,0850,3A5A,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Tuesday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,CALIFORNIA ST,CENTR,,,A,,,BATTERY ST,,,A,7/25/2024 7:44:58 PM,1/28/2025 4:12:19 PM,,,2,,,,,,,
2632485,220232493,2,False,3801,4/9/2022 9:57:00 AM,0957,3E11A,1227,3801,San Francisco,38,True,True,H,OTHER,,Saturday,,,,,False,False,False,,B,PEDESTRIAN,,3,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,F,NOT IN ROAD,,D,,,,FILLMORE ST,NORTH,,,A,N,4,MARINA BL,F,,D,7/25/2024 7:44:05 PM,1/28/2025 4:11:39 PM,,,2,,,,,,,
