source_year,Collision Id,Report Number,Report Version,Is Preliminary,NCIC Code,Crash Date Time,Crash Time Description,Beat,City Id,City Code,City Name,County Code,City Is Active,City Is Incorporated,Collision Type Code,Collision Type Description,Collision Type Other Desc,Day Of Week,DispatchNotified,HasPhotographs,HitRun,IsAttachmentsMailed,IsDeleted,IsHighwayRelated,IsTowAway,JudicialDistrict,MotorVehicleInvolvedWithCode,MotorVehicleInvolvedWithDesc,MotorVehicleInvolvedWithOtherDesc,NumberInjured,NumberKilled,Weather 1,Weather 2,Road Condition 1,Road Condition 2,Special Condition,LightingCode,LightingDescription,Latitude,Longitude,MilepostDirection,MilepostDistance,MilepostMarker,MilepostUnitOfMeasure,PedestrianActionCode,PedestrianActionDesc,PreparedDate,Primary Collision Factor Code,Primary Collision Factor Violation,PrimaryCollisionFactorIsCited,PrimaryCollisionPartyNumber,PrimaryRoad,ReportingDistrict,ReportingDistrictCode,ReviewedDate,RoadwaySurfaceCode,SecondaryDirection,SecondaryDistance,SecondaryRoad,SecondaryUnitOfMeasure,SketchDesc,TrafficControlDeviceCode,CreatedDate,ModifiedDate,IsCountyRoad,IsFreeway,CHP555Version,IsAdditonalObjectStruck,NotificationDate,NotificationTimeDescription,HasDigitalMediaFiles,EvidenceNumber,IsLocationReferToNarrative,IsAOIOneSameAsLocation,_id
2023,2560711,230604412,2,False,3801,8/24/2023 5:08:00 PM,1708,4,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Thursday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,22450A,,1,24TH ST,MISSI,,,A,E,3,TREAT AV,F,,D,7/23/2024 10:09:11 AM,1/28/2025 2:33:14 PM,,,2,,,,,,,,
2023,2560710,230616382,2,False,3801,8/29/2023 11:26:00 AM,1126,3B3A,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Tuesday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,HARRISON ST,SOUTH,,,A,,,10TH ST,,,A,7/23/2024 10:09:11 AM,1/28/2025 2:33:14 PM,,,2,,,,,,,,
2023,2560675,230687979,2,False,3801,9/24/2023 10:44:00 PM,2244,3J14E,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Sunday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,214615,,1,GOLDEN GATE AV,TENDE,,,A,,,LEAVENWORTH ST,,,A,7/23/2024 10:09:06 AM,1/28/2025 2:33:11 PM,,,2,,,,,,,,
2023,2560671,230690502,2,False,3801,9/25/2023 6:15:00 PM,1815,3AID,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Monday,,,,,False,False,False,,C,OTHER MOTOR VEHICLE,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,D,CROSSING - NOT IN CROSSWALK,,A,21954A,,1,GEARY ST,CENTR,,,A,,,SHANNON ST,,,D,7/23/2024 10:09:06 AM,1/28/2025 2:33:11 PM,,,2,,,,,,,,
2023,2560669,230685440,2,False,3801,9/23/2023 7:40:00 PM,1940,3B14D,1227,3801,San Francisco,38,True,True,H,OTHER,,Saturday,,,F,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,E,IN ROAD - INCLUDES SHOULDER,,A,22350,,1,10TH ST,SOUTH,,,A,S,68,FOLSOM ST,F,,A,7/23/2024 10:09:06 AM,1/28/2025 2:33:11 PM,,,2,,,,,,,,
2023,2560614,230671499,2,False,3801,9/18/2023 8:04:00 PM,2004,3C90C,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Monday,,,F,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,22450A,,1,OAKDALE AV,BAYVI,,,A,,,KEITH ST,,,A,7/23/2024 10:08:58 AM,1/28/2025 2:33:08 PM,,,2,,,,,,,,
2023,2560613,230680569,2,False,3801,9/22/2023 11:44:00 PM,2344,3H11E,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Friday,,,F,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,E,IN ROAD - INCLUDES SHOULDER,,D,,,,MISSION ST,INGLE,,,A,,,COURTLAND AV,,,A,7/23/2024 10:08:58 AM,1/28/2025 2:33:07 PM,,,2,,,,,,,,
2023,2560608,230690029,2,False,3801,9/25/2023 2:00:00 PM,1400,3H16D,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Monday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,E,IN ROAD - INCLUDES SHOULDER,,A,22108,,1,GIRARD ST,INGLE,,,A,,,GIRARD ST 948,,,D,7/23/2024 10:08:57 AM,1/28/2025 2:33:07 PM,,,2,,,,,,,,
2023,2560599,230626369,2,False,3801,9/1/2023 9:39:00 PM,2139,3E12E,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Friday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,OAK ST,NORTH,,,A,,,DIVISADERO ST,,,A,7/23/2024 10:08:56 AM,1/28/2025 2:33:06 PM,,,2,,,,,,,,
2023,2560589,230638803,2,False,3801,9/6/2023 8:02:00 PM,2002,1,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Wednesday,,,,,False,False,False,,B,PEDESTRIAN,,2,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,F,NOT IN ROAD,,A,21235G,,1,DOLORES ST,MISSI,,,A,,,18TH ST,,,D,7/23/2024 10:08:55 AM,1/28/2025 2:33:06 PM,,,2,,,,,,,,
2023,2560586,230637673,2,False,3801,9/6/2023 11:47:00 AM,1147,3F13C,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Wednesday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,OAK ST,PARK,,,A,,,BAKER ST,,,A,7/23/2024 10:08:54 AM,1/28/2025 2:33:05 PM,,,2,,,,,,,,
2023,2560575,230639306,2,False,3801,9/6/2023 10:46:00 PM,2246,3C12E,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Wednesday,,,F,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,D,CROSSING - NOT IN CROSSWALK,,C,,,,BAYSHORE BL,BAYVI,,,A,,,FLOWER ST,,,A,7/23/2024 10:08:53 AM,1/28/2025 2:33:05 PM,,,2,,,,,,,,
2023,2560560,230642597,2,False,3801,9/8/2023 6:08:00 AM,0608,3,1227,3801,San Francisco,38,True,True,A,HEAD-ON,,Friday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,,,OTHER* - OTHER*,,,C,DARK-STREET LIGHTS,,,,,,,E,IN ROAD - INCLUDES SHOULDER,,A,21456B,,1,GROVE ST,NORTH,,,A,,,POLK ST,,,A,7/23/2024 10:08:51 AM,1/28/2025 2:33:04 PM,,,2,,,,,,,,
2023,2560559,230683949,2,False,3801,9/23/2023 5:35:00 AM,0535,3E12E,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Saturday,,,F,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,D,CROSSING - NOT IN CROSSWALK,,A,22350,,1,HAYES ST,NORTH,,,A,W,51,POLK ST,F,,D,7/23/2024 10:08:51 AM,1/28/2025 2:33:03 PM,,,2,,,,,,,,
2023,2560548,230686432,2,False,3801,9/24/2023 9:21:00 AM,0921,3L18,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Sunday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,E,IN ROAD - INCLUDES SHOULDER,,A,21954B,,1,GRANT AV,CENTR,,,A,,,WASHINGTON ST,,,D,7/23/2024 10:08:49 AM,1/28/2025 2:33:03 PM,,,2,,,,,,,,
2023,2560537,230691958,2,False,3801,9/26/2023 10:30:00 AM,1030,,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Tuesday,,,F,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,E,IN ROAD - INCLUDES SHOULDER,,A,22350,,1,CALEDONIA ST,MISSI,,,A,,,15TH ST,,,D,7/23/2024 10:08:48 AM,1/28/2025 2:33:02 PM,,,2,,,,,,,,
2023,2560536,230648385,2,False,3801,9/10/2023 10:05:00 AM,1005,,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Sunday,,,,,False,False,False,,B,PEDESTRIAN,,2,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,D,CROSSING - NOT IN CROSSWALK,,A,21955,,1,JOHN F KENNEDY DR,RICHM,,,A,,,MARX MEADOWS,,,D,7/23/2024 10:08:48 AM,1/28/2025 2:33:02 PM,,,2,,,,,,,,
2023,2560526,230676132,3,False,3801,9/20/2023 1:28:00 PM,1328,3D11C,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Wednesday,,,,,False,False,False,,B,PEDESTRIAN,,0,1,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,18TH ST,MISSI,,,A,,,VALENCIA ST,,,A,7/23/2024 10:08:47 AM,7/18/2025 10:09:14 AM,,,2,,,,,,,,
2023,2560524,230666359,2,False,3801,9/16/2023 6:18:00 PM,1818,3H13D,1227,3801,San Francisco,38,True,True,,,,Saturday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLOUDY,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,,,,A,21756A,,1,SAN JOSE AV,INGLE,,,A,S,140,GENEVA AV,F,,D,7/23/2024 10:08:46 AM,1/28/2025 2:33:01 PM,,,2,,,,,,,,
2023,2560515,230658566,2,False,3801,9/13/2023 10:31:00 PM,2231,3A13E,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Wednesday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,NEW MONTGOMERY ST,CENTR,,,A,,,MARKET ST,,,A,7/23/2024 10:08:45 AM,1/28/2025 2:33:01 PM,,,2,,,,,,,,
2023,2560514,230655716,2,False,3801,9/13/2023 3:58:00 AM,0358,3J12E,1227,3801,San Francisco,38,True,True,A,HEAD-ON,,Wednesday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,,,,C,DARK-STREET LIGHTS,,,,,,,E,IN ROAD - INCLUDES SHOULDER,,A,21950B,,1,6TH ST,TENDE,,,A,,,JESSIE ST,,,A,7/23/2024 10:08:45 AM,1/28/2025 2:33:01 PM,,,2,,,,,,,,
2023,2560507,230651786,2,False,3801,9/11/2023 4:36:00 PM,1636,16,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Monday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21456A,,1,OCEAN AV,TARAV,,,A,,,MIRAMAR AV,,,A,7/23/2024 10:08:44 AM,1/28/2025 2:33:00 PM,,,2,,,,,,,,
2023,2560506,230652411,2,False,3801,9/11/2023 8:23:00 PM,2023,3E12D,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Monday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,MCALLISTER ST,NORTH,,,A,W,5,LAGUNA ST,F,,A,7/23/2024 10:08:44 AM,1/28/2025 2:33:00 PM,,,2,,,,,,,,
2023,2560503,230660345,2,False,3801,9/14/2023 2:43:00 PM,1443,3I11A,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Thursday,,,,,False,False,False,,B,PEDESTRIAN,,2,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,IRVING ST,TARAV,,,A,,,30TH AV,,,A,7/23/2024 10:08:44 AM,1/28/2025 2:33:00 PM,,,2,,,,,,,,
2023,2560500,230661785,2,False,3801,9/15/2023 8:45:00 PM,2045,D5,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Friday,,,F,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,E,IN ROAD - INCLUDES SHOULDER,,A,21954A,,1,14TH ST,MISSI,,,A,,,MINNA ST,,,D,7/23/2024 10:08:43 AM,1/28/2025 2:33:00 PM,,,2,,,,,,,,
2023,2560490,230666785,2,False,3801,9/16/2023 9:33:00 PM,2133,3B60,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Saturday,,,F,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,EDDY ST,SOUTH,,,A,,,LEAVENWORTH ST,,,A,7/23/2024 10:08:42 AM,1/28/2025 2:32:59 PM,,,2,,,,,,,,
2023,2560486,230653469,2,False,3801,9/12/2023 9:57:00 AM,0957,,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Tuesday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,E,IN ROAD - INCLUDES SHOULDER,,D,,,,MINNA ST,SOUTH,,,A,,,MINNA ST 142,,,D,7/23/2024 10:08:41 AM,1/28/2025 2:32:59 PM,,,2,,,,,,,,
2023,2560478,230660630,2,False,3801,9/14/2023 3:51:00 PM,1551,3,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Thursday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,D,CROSSING - NOT IN CROSSWALK,,A,21954A,,1,19TH ST,MISSI,,,A,,,LINDA ST,,,D,7/23/2024 10:08:40 AM,1/28/2025 2:32:59 PM,,,2,,,,,,,,
2023,2560402,230636772,2,False,3801,9/6/2023 4:34:00 AM,0434,D1,1227,3801,San Francisco,38,True,True,A,HEAD-ON,,Wednesday,,,F,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21453B,,1,16TH ST,MISSI,,,A,,,SANCHEZ ST,,,A,7/23/2024 10:08:31 AM,1/28/2025 2:32:54 PM,,,2,,,,,,,,
2023,2560390,230647882,2,False,3801,9/10/2023 1:45:00 AM,0145,3D13E,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Sunday,,,F,,False,False,False,,B,PEDESTRIAN,,4,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21453,,1,MISSION ST,MISSI,,,A,,,19TH ST,,,A,7/23/2024 10:08:30 AM,1/28/2025 2:32:53 PM,,,2,,,,,,,,
2023,2560385,230643454,2,False,3801,9/8/2023 12:29:00 PM,1229,3B14A,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Friday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,HOWARD ST,SOUTH,,,A,,,11TH ST,,,A,7/23/2024 10:08:29 AM,1/28/2025 2:32:52 PM,,,2,,,,,,,,
2023,2560260,230652530,2,False,3801,9/11/2023 6:00:00 PM,1800,3,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Monday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,E,IN ROAD - INCLUDES SHOULDER,,A,21954A,,1,HAYES ST,PARK,,,A,,,CLAYTON ST,,,A,7/23/2024 10:08:15 AM,1/28/2025 2:32:45 PM,,,2,,,,,,,,
2023,2559925,230538855,2,False,3801,8/1/2023 1:19:00 PM,1319,,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Tuesday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21954,,1,OFARRELL ST,TENDE,,,A,,,LARKIN ST,,,A,7/23/2024 10:07:35 AM,1/28/2025 2:32:23 PM,,,2,,,,,,,,
2023,2558852,230588866,2,False,3801,8/18/2023 11:20:00 PM,2320,B5,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Friday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,E,IN ROAD - INCLUDES SHOULDER,,A,21954A,,1,TERRY A FRANCOIS BL,SOUTH,,,A,,,WARRIORS WY,,,A,7/23/2024 10:05:29 AM,1/28/2025 2:31:16 PM,,,2,,,,,,,,
2023,2558650,230576617,3,False,3801,8/14/2023 10:42:00 PM,2242,4B,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Monday,,,F,,False,False,False,,B,PEDESTRIAN,,0,1,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,E,IN ROAD - INCLUDES SHOULDER,,A,21954A,,1,HARRISON ST,TRAFF,,,A,N,25,7TH ST,F,,A,7/23/2024 10:05:04 AM,7/18/2025 10:09:10 AM,,,2,,,,,,,,
2023,2558570,230650415,2,False,3801,9/11/2023 8:07:00 AM,0807,4B2E,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Monday,,,,,False,False,False,,B,PEDESTRIAN,,0,1,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,TARAVAL ST,TRAFF,,,A,E,9,46TH AV,F,,A,7/23/2024 10:04:53 AM,1/28/2025 2:30:58 PM,,,2,,,,,,,,
2023,2558569,230605573,3,False,3801,8/25/2023 6:10:00 AM,0610,4BIF,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Friday,,,,,False,True,True,,B,PEDESTRIAN,,0,1,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,D,CROSSING - NOT IN CROSSWALK,,A,21954A,,1,RT-101,TRAFF,,,A,N,1,MARIN ST,F,,D,7/23/2024 10:04:52 AM,7/18/2025 10:09:09 AM,,,2,,,,,,,,
2023,2558567,230552140,2,False,3801,8/6/2023 12:10:00 AM,0010,4B2E,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Sunday,,,F,,False,False,True,,B,PEDESTRIAN,,0,1,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,E,IN ROAD - INCLUDES SHOULDER,,A,21954A,,2,FELL ST,TRAFF,,,A,E,151,VAN NESS AV,F,,D,7/23/2024 10:04:52 AM,1/28/2025 2:30:58 PM,,,2,,,,,,,,
2023,2558543,230002236,3,False,3801,1/1/2023 8:19:00 PM,2019,4B103,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Sunday,,,F,,False,False,False,,B,PEDESTRIAN,,1,1,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21456A,,2,POTRERO AV,TRAFF,,,A,S,5,ALAMEDA ST,F,,A,7/23/2024 10:04:49 AM,7/18/2025 10:09:08 AM,,,2,,,,,,,,
2023,2578050,230888462,2,False,3801,12/20/2023 7:40:00 AM,0740,3E12A,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Wednesday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,RAINING,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21453B,,1,DIVISADERO ST,NORTH,,,B,,,OFARRELL ST,,,A,7/23/2024 2:18:42 PM,1/28/2025 3:22:35 PM,,,2,,,,,,,,
2023,2577466,230873996,2,False,3801,12/13/2023 6:33:00 PM,1833,3D13D,1227,3801,San Francisco,38,True,True,,,,Wednesday,,,,,False,False,False,,B,PEDESTRIAN,,0,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,E,IN ROAD - INCLUDES SHOULDER,,A,21954A,,1,VALENCIA ST,MISSI,,,A,N,78,21ST ST,F,,A,7/23/2024 2:18:18 PM,1/28/2025 3:22:22 PM,,,2,,,,,,,,
2023,2577464,230851970,2,False,3800,12/4/2023 11:12:00 AM,1112,3J13A,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Monday,,,,,False,False,False,,B,PEDESTRIAN,,0,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,EDDY ST,TENDE,,,A,,,HYDE ST,,,A,7/23/2024 2:18:18 PM,1/28/2025 3:22:22 PM,,,2,,,,,,,,
2023,2574872,230786838,2,False,3801,11/3/2023 1:30:00 PM,1330,3D13E,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Friday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,22450A,,1,21ST ST,MISSI,,,A,,,ALABAMA ST,,,A,7/23/2024 2:16:31 PM,1/28/2025 3:21:26 PM,,,2,,,,,,,,
2023,2574871,230790760,2,False,3801,11/5/2023 8:49:00 PM,2049,3D11D,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Sunday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,RAINING,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,D,CROSSING - NOT IN CROSSWALK,,A,21954A,,1,CESAR CHAVEZ ST,MISSI,,,B,W,50,YORK ST,F,,D,7/23/2024 2:16:31 PM,1/28/2025 3:21:26 PM,,,2,,,,,,,,
2023,2574865,230792948,2,False,3801,11/6/2023 5:20:00 PM,1720,NORTHE,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Monday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,LOMBARD ST,NORTH,,,A,,,LAGUNA ST,,,A,7/23/2024 2:16:31 PM,1/28/2025 3:21:25 PM,,,2,,,,,,,,
2023,2574864,230793184,2,False,3801,11/6/2023 7:02:00 PM,1902,3E11D,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Monday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21453D,,1,EDDY ST,NORTH,,,A,,,VAN NESS AV,,,A,7/23/2024 2:16:31 PM,1/28/2025 3:21:25 PM,,,2,,,,,,,,
2023,2574863,230794762,2,False,3801,11/7/2023 2:56:00 PM,1456,3E11D,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Tuesday,,,F,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,LAGUNA ST,NORTH,,,A,,,GREEN ST,,,A,7/23/2024 2:16:31 PM,1/28/2025 3:21:25 PM,,,2,,,,,,,,
